"mes","anio","depto","producto","sale_kg","ingresa_kg","total_importado","fecha"
6,2022,"ANTIOQUIA","Plátano guineo",0.21719,0.52794,-0.31075,2022-06-01
6,2022,"ANTIOQUIA","Plátano hartón verde",4.317725,3.906625,0.4111,2022-06-01
6,2022,"ANTIOQUIA","Plátanos otros",0.07362,0.16416,-0.09054,2022-06-01
6,2022,"ANTIOQUIA","Repollo",1.319268,1.239238,0.0800299999999998,2022-06-01
6,2022,"ANTIOQUIA","Tomate Riogrande",0.0075,0,0.0075,2022-06-01
6,2022,"ANTIOQUIA","Tomate chonto",3.111098,2.473174,0.637924,2022-06-01
6,2022,"ANTIOQUIA","Tomate larga vida",0.005,0.007,-0.002,2022-06-01
6,2022,"ANTIOQUIA","Tomates otros",0.00832,0.00349,0.00483,2022-06-01
6,2022,"ANTIOQUIA","Yuca",1.094778,1.150284,-0.0555060000000001,2022-06-01
6,2022,"ANTIOQUIA","Zanahoria",3.147897,2.791527,0.35637,2022-06-01
6,2023,"ANTIOQUIA","Arroz",0.0569,4.91964,-4.86274,2023-06-01
6,2023,"ANTIOQUIA","Carne de cerdo",0.40866,0.20208,0.20658,2023-06-01
6,2023,"ANTIOQUIA","Carne de res",0.541225,0.4569,0.084325,2023-06-01
6,2023,"ANTIOQUIA","Cebolla cabezona blanca",0.1319,2.0122,-1.8803,2023-06-01
6,2023,"ANTIOQUIA","Cebolla cabezona roja",0.173507,0.8719,-0.698393,2023-06-01
6,2023,"ANTIOQUIA","Cebolla junca",0.522511,0.782434,-0.259923,2023-06-01
6,2023,"ANTIOQUIA","Cilantro",0.251614,0.255173,-0.00355899999999998,2023-06-01
6,2023,"ANTIOQUIA","Fríjol",0.1239,0.41495,-0.29105,2023-06-01
6,2023,"ANTIOQUIA","Fríjol verde",0.681335,0.698376,-0.017041,2023-06-01
6,2023,"ANTIOQUIA","Huevo",0.33143454,0.43111404,-0.0996795,2023-06-01
6,2023,"ANTIOQUIA","Lechuga Batavia",1.312534,1.247165,0.065369,2023-06-01
6,2023,"ANTIOQUIA","Lechuga crespa",0.082039,0.083719,-0.00168,2023-06-01
6,2023,"ANTIOQUIA","Lechugas otras",0.00578,0.00896,-0.00318,2023-06-01
6,2023,"ANTIOQUIA","Limón Tahití",0.446585,0.77914,-0.332555,2023-06-01
6,2023,"ANTIOQUIA","Limón común",0.144118,0.3104,-0.166282,2023-06-01
6,2023,"ANTIOQUIA","Limón mandarino",0.27127,0.30391,-0.03264,2023-06-01
6,2023,"ANTIOQUIA","Papa R-12",0.15385,0.46235,-0.3085,2023-06-01
6,2023,"ANTIOQUIA","Papa capira",5.538793,10.562243,-5.02345,2023-06-01
6,2023,"ANTIOQUIA","Papa criolla",1.024903,1.06967,-0.0447669999999998,2023-06-01
6,2023,"ANTIOQUIA","Papa nevada",0.42151,0.35906,0.06245,2023-06-01
6,2023,"ANTIOQUIA","Papa rubí",0.0125,0,0.0125,2023-06-01
6,2023,"ANTIOQUIA","Papa única",0.06895,0,0.06895,2023-06-01
6,2023,"ANTIOQUIA","Papas negras otras",0.4172,0.0205,0.3967,2023-06-01
6,2023,"ANTIOQUIA","Plátano guineo",0.319375,0.675215,-0.35584,2023-06-01
6,2023,"ANTIOQUIA","Plátano hartón verde",3.90542,4.23674,-0.33132,2023-06-01
6,2023,"ANTIOQUIA","Plátanos otros",0.123808,0.278758,-0.15495,2023-06-01
6,2023,"ANTIOQUIA","Repollo",1.167218,1.127278,0.0399400000000001,2023-06-01
6,2023,"ANTIOQUIA","Tomate Riogrande",0.00125,0.00125,0,2023-06-01
6,2023,"ANTIOQUIA","Tomate chonto",3.235465,2.633207,0.602258,2023-06-01
6,2023,"ANTIOQUIA","Tomate larga vida",0.00055,0.036,-0.03545,2023-06-01
6,2023,"ANTIOQUIA","Tomates otros",0.006058,0.011623,-0.005565,2023-06-01
6,2023,"ANTIOQUIA","Yuca",1.550427,1.41372,0.136707,2023-06-01
6,2023,"ANTIOQUIA","Zanahoria",3.119164,2.800059,0.319105,2023-06-01
7,2013,"ANTIOQUIA","Arroz",0.0266,4.4693,-4.4427,2013-07-01
7,2013,"ANTIOQUIA","Carne de cerdo",0.42436,0.42436,0,2013-07-01
7,2013,"ANTIOQUIA","Carne de res",0.518155,0.522155,-0.004,2013-07-01
7,2013,"ANTIOQUIA","Cebolla Cabezona",0.00637,1.98639,-1.98002,2013-07-01
7,2013,"ANTIOQUIA","Cebolla junca",0.3732255,0.5845655,-0.21134,2013-07-01
7,2013,"ANTIOQUIA","Fríjol",0.38078,0.58828,-0.2075,2013-07-01
7,2013,"ANTIOQUIA","Fríjol verde",0.577541,0.581881,-0.00434000000000001,2013-07-01
7,2013,"ANTIOQUIA","Huevo",0.25014378,0.45815178,-0.208008,2013-07-01
7,2013,"ANTIOQUIA","Lechuga Batavia",0.630437,1.118495,-0.488058,2013-07-01
7,2013,"ANTIOQUIA","Limones otros",0.22615,0.32505,-0.0989,2013-07-01
7,2013,"ANTIOQUIA","Limón Tahití",0.2575,0.51352,-0.25602,2013-07-01
7,2013,"ANTIOQUIA","Papa capira",2.759395,6.560925,-3.80153,2013-07-01
7,2013,"ANTIOQUIA","Papa criolla",0.849095,0.960045,-0.11095,2013-07-01
7,2013,"ANTIOQUIA","Papa nevada",0.37516,0.23224,0.14292,2013-07-01
7,2013,"ANTIOQUIA","Papa suprema",0.005,0,0.005,2013-07-01
7,2013,"ANTIOQUIA","Plátano guineo",0.25368,0.63091,-0.37723,2013-07-01
7,2013,"ANTIOQUIA","Plátano hartón verde",1.27614,5.23701,-3.96087,2013-07-01
7,2013,"ANTIOQUIA","Plátanos otros",0.12866,0.27091,-0.14225,2013-07-01
7,2013,"ANTIOQUIA","Repollo",1.29791,1.34199,-0.0440800000000001,2013-07-01
7,2013,"ANTIOQUIA","Tomate Riogrande",0.03592,0,0.03592,2013-07-01
7,2013,"ANTIOQUIA","Tomate chonto",2.05091,2.672526,-0.621616,2013-07-01
7,2013,"ANTIOQUIA","Tomate larga vida",0.01,0.0353,-0.0253,2013-07-01
7,2013,"ANTIOQUIA","Tomates otros",0.00839,0.12944,-0.12105,2013-07-01
7,2013,"ANTIOQUIA","Yuca",1.388164,1.472064,-0.0838999999999999,2013-07-01
7,2013,"ANTIOQUIA","Zanahoria",2.288986,2.342446,-0.0534599999999998,2013-07-01
7,2014,"ANTIOQUIA","Arroz",0.0939,4.4764,-4.3825,2014-07-01
7,2014,"ANTIOQUIA","Carne de cerdo",0.47003,0.46103,0.00900000000000001,2014-07-01
7,2014,"ANTIOQUIA","Carne de res",0.54361,0.50161,0.0419999999999999,2014-07-01
7,2014,"ANTIOQUIA","Cebolla junca",0.37835,0.5083,-0.12995,2014-07-01
7,2014,"ANTIOQUIA","Fríjol",0.317085,0.749285,-0.4322,2014-07-01
7,2014,"ANTIOQUIA","Fríjol verde",0.836749,0.850199,-0.01345,2014-07-01
7,2014,"ANTIOQUIA","Huevo",0.26292858,0.42913218,-0.1662036,2014-07-01
7,2014,"ANTIOQUIA","Lechuga Batavia",1.194957,1.463503,-0.268546,2014-07-01
7,2014,"ANTIOQUIA","Limones otros",0.15938,0.438389,-0.279009,2014-07-01
7,2014,"ANTIOQUIA","Limón Tahití",0.136,0.4196,-0.2836,2014-07-01
7,2014,"ANTIOQUIA","Papa capira",5.336896,8.698246,-3.36135,2014-07-01
7,2014,"ANTIOQUIA","Papa criolla",1.390295,1.44241,-0.0521149999999999,2014-07-01
7,2014,"ANTIOQUIA","Papa nevada",0.422845,0.381245,0.0416,2014-07-01
7,2014,"ANTIOQUIA","Papas negras otras",0.0001,0.0003,-0.0002,2014-07-01
7,2014,"ANTIOQUIA","Plátano guineo",0.46726,0.89941,-0.43215,2014-07-01
7,2014,"ANTIOQUIA","Plátano hartón verde",1.62377,5.09993,-3.47616,2014-07-01
7,2014,"ANTIOQUIA","Plátanos otros",0.119582,0.348334,-0.228752,2014-07-01
7,2014,"ANTIOQUIA","Repollo",1.380523,1.417023,-0.0365,2014-07-01
7,2014,"ANTIOQUIA","Tomate Riogrande",0.01832,0.0056,0.01272,2014-07-01
7,2014,"ANTIOQUIA","Tomate chonto",2.32216,2.755813,-0.433653,2014-07-01
7,2014,"ANTIOQUIA","Tomate larga vida",0.004,0.0375,-0.0335,2014-07-01
7,2014,"ANTIOQUIA","Tomates otros",0.006,0.089,-0.083,2014-07-01
7,2014,"ANTIOQUIA","Yuca",1.149461,1.360231,-0.21077,2014-07-01
7,2014,"ANTIOQUIA","Zanahoria",2.72149,2.77715,-0.05566,2014-07-01
7,2015,"ANTIOQUIA","Arroz",0.022,4.603,-4.581,2015-07-01
7,2015,"ANTIOQUIA","Carne de cerdo",0.3495,0.3345,0.015,2015-07-01
7,2015,"ANTIOQUIA","Carne de res",0.480139,0.472139,0.00800000000000001,2015-07-01
7,2015,"ANTIOQUIA","Cebolla Cabezona",0.00174,1.85588,-1.85414,2015-07-01
7,2015,"ANTIOQUIA","Cebolla junca",0.3955805,0.4742935,-0.078713,2015-07-01
7,2015,"ANTIOQUIA","Cilantro",0.194233,0.198033,-0.0038,2015-07-01
7,2015,"ANTIOQUIA","Fríjol",0.25029,0.43749,-0.1872,2015-07-01
7,2015,"ANTIOQUIA","Fríjol verde",0.779415,0.769915,0.00949999999999995,2015-07-01
7,2015,"ANTIOQUIA","Huevo",0.38853606,0.51386406,-0.125328,2015-07-01
7,2015,"ANTIOQUIA","Lechuga Batavia",1.031942,1.301662,-0.26972,2015-07-01
7,2015,"ANTIOQUIA","Limones otros",0.159665,0.35609,-0.196425,2015-07-01
7,2015,"ANTIOQUIA","Limón Tahití",0.04595,0.406091,-0.360141,2015-07-01
7,2015,"ANTIOQUIA","Papa capira",4.795175,7.150825,-2.35565,2015-07-01
7,2015,"ANTIOQUIA","Papa criolla",1.389791,1.659176,-0.269385,2015-07-01
7,2015,"ANTIOQUIA","Papa nevada",0.54007,0.50879,0.03128,2015-07-01
7,2015,"ANTIOQUIA","Papas negras otras",0.014,0.014,0,2015-07-01
7,2015,"ANTIOQUIA","Plátano guineo",0.225415,0.451007,-0.225592,2015-07-01
7,2015,"ANTIOQUIA","Plátano hartón verde",0.997498,4.523572,-3.526074,2015-07-01
7,2015,"ANTIOQUIA","Plátanos otros",0.11062,0.239369,-0.128749,2015-07-01
7,2015,"ANTIOQUIA","Repollo",1.170715,1.33898,-0.168265,2015-07-01
7,2015,"ANTIOQUIA","Tomate chonto",2.257034,2.443102,-0.186068,2015-07-01
7,2015,"ANTIOQUIA","Tomate larga vida",0.0089,0.0549,-0.046,2015-07-01
7,2015,"ANTIOQUIA","Tomates otros",0.01365,0.13983,-0.12618,2015-07-01
7,2015,"ANTIOQUIA","Yuca",1.052122,1.183007,-0.130885,2015-07-01
7,2015,"ANTIOQUIA","Zanahoria",2.293785,2.360255,-0.0664699999999998,2015-07-01
7,2016,"ANTIOQUIA","Arroz",0.0059,4.6299,-4.624,2016-07-01
7,2016,"ANTIOQUIA","Carne de cerdo",0.36804,0.34704,0.021,2016-07-01
7,2016,"ANTIOQUIA","Carne de res",0.62888,0.62888,0,2016-07-01
7,2016,"ANTIOQUIA","Cebolla Cabezona",0.0148,1.66494,-1.65014,2016-07-01
7,2016,"ANTIOQUIA","Cebolla junca",0.452513,0.479201,-0.026688,2016-07-01
7,2016,"ANTIOQUIA","Cilantro",0.167924,0.167924,0,2016-07-01
7,2016,"ANTIOQUIA","Fríjol",0.22083,0.43083,-0.21,2016-07-01
7,2016,"ANTIOQUIA","Fríjol verde",0.432591,0.422071,0.01052,2016-07-01
7,2016,"ANTIOQUIA","Huevo",0.26708394,0.41384514,-0.1467612,2016-07-01
7,2016,"ANTIOQUIA","Lechuga Batavia",0.777979,0.776079,0.00190000000000001,2016-07-01
7,2016,"ANTIOQUIA","Limón Tahití",0.0518,0.392884,-0.341084,2016-07-01
7,2016,"ANTIOQUIA","Limón común",0.01508,0.11554,-0.10046,2016-07-01
7,2016,"ANTIOQUIA","Limón mandarino",0.177628,0.230262,-0.052634,2016-07-01
7,2016,"ANTIOQUIA","Papa capira",3.122395,7.590525,-4.46813,2016-07-01
7,2016,"ANTIOQUIA","Papa criolla",0.682905,0.812805,-0.1299,2016-07-01
7,2016,"ANTIOQUIA","Papa nevada",0.337085,0.285585,0.0515,2016-07-01
7,2016,"ANTIOQUIA","Papa parda pastusa",0.00048,0.00048,0,2016-07-01
7,2016,"ANTIOQUIA","Plátano guineo",0.247919,0.530449,-0.28253,2016-07-01
7,2016,"ANTIOQUIA","Plátano hartón verde",1.021158,3.528828,-2.50767,2016-07-01
7,2016,"ANTIOQUIA","Plátanos otros",0.145916,0.318366,-0.17245,2016-07-01
7,2016,"ANTIOQUIA","Repollo",1.04202,1.11262,-0.0706,2016-07-01
7,2016,"ANTIOQUIA","Tomate Riogrande",0.04554,0,0.04554,2016-07-01
7,2016,"ANTIOQUIA","Tomate chonto",1.914178,2.073181,-0.159003,2016-07-01
7,2016,"ANTIOQUIA","Tomate larga vida",0.004798,0.018448,-0.01365,2016-07-01
7,2016,"ANTIOQUIA","Tomates otros",0.010219,0.104795,-0.094576,2016-07-01
7,2016,"ANTIOQUIA","Yuca",1.09638,1.049764,0.046616,2016-07-01
7,2016,"ANTIOQUIA","Zanahoria",1.850115,1.817315,0.0327999999999999,2016-07-01
7,2017,"ANTIOQUIA","Arroz",0.043,5.7268,-5.6838,2017-07-01
7,2017,"ANTIOQUIA","Carne de cerdo",0.26088,0.23288,0.028,2017-07-01
7,2017,"ANTIOQUIA","Carne de res",0.52424,0.52424,0,2017-07-01
7,2017,"ANTIOQUIA","Cebolla Cabezona",0.0069,1.95715,-1.95025,2017-07-01
7,2017,"ANTIOQUIA","Cebolla junca",0.344179,0.490049,-0.14587,2017-07-01
7,2017,"ANTIOQUIA","Cilantro",0.157627,0.159747,-0.00212000000000001,2017-07-01
7,2017,"ANTIOQUIA","Fríjol",0.21609,0.50439,-0.2883,2017-07-01
7,2017,"ANTIOQUIA","Fríjol verde",0.54965,0.53483,0.0148200000000001,2017-07-01
7,2017,"ANTIOQUIA","Huevo",0.2369535,0.3174015,-0.080448,2017-07-01
7,2017,"ANTIOQUIA","Lechuga Batavia",0.939753,0.999045,-0.059292,2017-07-01
7,2017,"ANTIOQUIA","Limón Tahití",0.1446,0.538002,-0.393402,2017-07-01
7,2017,"ANTIOQUIA","Limón común",0.01767,0.14077,-0.1231,2017-07-01
7,2017,"ANTIOQUIA","Limón mandarino",0.15532,0.22772,-0.0724,2017-07-01
7,2017,"ANTIOQUIA","Papa capira",3.06469,9.05599,-5.9913,2017-07-01
7,2017,"ANTIOQUIA","Papa criolla",0.77219,0.97501,-0.20282,2017-07-01
7,2017,"ANTIOQUIA","Papa nevada",0.35054,0.25704,0.0935,2017-07-01
7,2017,"ANTIOQUIA","Plátano guineo",0.27088,0.61563,-0.34475,2017-07-01
7,2017,"ANTIOQUIA","Plátano hartón verde",1.81885,4.381836,-2.562986,2017-07-01
7,2017,"ANTIOQUIA","Plátanos otros",0.0345,0.1061,-0.0716,2017-07-01
7,2017,"ANTIOQUIA","Repollo",1.222495,1.249555,-0.0270600000000001,2017-07-01
7,2017,"ANTIOQUIA","Tomate chonto",2.401982,2.392949,0.00903300000000007,2017-07-01
7,2017,"ANTIOQUIA","Tomate larga vida",0.00975,0.0004,0.00935,2017-07-01
7,2017,"ANTIOQUIA","Tomates otros",0.0005,0.085684,-0.085184,2017-07-01
7,2017,"ANTIOQUIA","Yuca",1.13276,1.12265,0.0101099999999998,2017-07-01
7,2017,"ANTIOQUIA","Zanahoria",1.77899,1.94979,-0.1708,2017-07-01
7,2018,"ANTIOQUIA","Arroz",0.022045,5.8263,-5.804255,2018-07-01
7,2018,"ANTIOQUIA","Carne de cerdo",0.37317,0.30967,0.0635,2018-07-01
7,2018,"ANTIOQUIA","Carne de res",0.5518675,0.53038,0.0214875,2018-07-01
7,2018,"ANTIOQUIA","Cebolla Cabezona",0.15033,2.66159,-2.51126,2018-07-01
7,2018,"ANTIOQUIA","Cebolla junca",0.379169,0.406807,-0.027638,2018-07-01
7,2018,"ANTIOQUIA","Cilantro",0.201932,0.19533,0.006602,2018-07-01
7,2018,"ANTIOQUIA","Fríjol",0.34666,0.69393,-0.34727,2018-07-01
7,2018,"ANTIOQUIA","Fríjol verde",0.607864,0.5829,0.024964,2018-07-01
7,2018,"ANTIOQUIA","Huevo",0.56849148,0.66046908,-0.0919776,2018-07-01
7,2018,"ANTIOQUIA","Lechuga Batavia",1.210607,0.992777,0.21783,2018-07-01
7,2018,"ANTIOQUIA","Limón Tahití",0.14453,0.50284,-0.35831,2018-07-01
7,2018,"ANTIOQUIA","Limón común",0.04112,0.14862,-0.1075,2018-07-01
7,2018,"ANTIOQUIA","Limón mandarino",0.1887,0.231,-0.0423,2018-07-01
7,2018,"ANTIOQUIA","Papa R-12",0.00955,0.009,0.00055,2018-07-01
7,2018,"ANTIOQUIA","Papa capira",3.69907,6.98342,-3.28435,2018-07-01
7,2018,"ANTIOQUIA","Papa criolla",0.94669,1.21366,-0.26697,2018-07-01
7,2018,"ANTIOQUIA","Papa nevada",0.47221,0.35026,0.12195,2018-07-01
7,2018,"ANTIOQUIA","Papa única",0.0596,0.012,0.0476,2018-07-01
7,2018,"ANTIOQUIA","Papas negras otras",0.5934,0.358,0.2354,2018-07-01
7,2018,"ANTIOQUIA","Plátano guineo",0.344535,0.670685,-0.32615,2018-07-01
7,2018,"ANTIOQUIA","Plátano hartón verde",3.46085,4.300065,-0.839215,2018-07-01
7,2018,"ANTIOQUIA","Plátanos otros",0.018975,0.04825,-0.029275,2018-07-01
7,2018,"ANTIOQUIA","Repollo",1.372065,1.249005,0.12306,2018-07-01
7,2018,"ANTIOQUIA","Tomate Riogrande",0.0135,0,0.0135,2018-07-01
7,2018,"ANTIOQUIA","Tomate chonto",3.098788,2.706004,0.392784,2018-07-01
7,2018,"ANTIOQUIA","Tomate larga vida",0.004,0.004,0,2018-07-01
7,2018,"ANTIOQUIA","Tomates otros",0.00503,0.06794,-0.06291,2018-07-01
7,2018,"ANTIOQUIA","Yuca",0.928286,1.203711,-0.275425,2018-07-01
7,2018,"ANTIOQUIA","Zanahoria",2.740025,2.33442,0.405605,2018-07-01
7,2019,"ANTIOQUIA","Arroz",0.09574,5.4372,-5.34146,2019-07-01
7,2019,"ANTIOQUIA","Carne de cerdo",0.60582,0.4185,0.18732,2019-07-01
7,2019,"ANTIOQUIA","Carne de res",0.56106,0.5044,0.0566599999999999,2019-07-01
7,2019,"ANTIOQUIA","Cebolla Cabezona",0.153594,2.64799,-2.494396,2019-07-01
7,2019,"ANTIOQUIA","Cebolla junca",0.38684,0.635962,-0.249122,2019-07-01
7,2019,"ANTIOQUIA","Cilantro",0.229349,0.22595,0.00339899999999999,2019-07-01
7,2019,"ANTIOQUIA","Fríjol",0.253915,0.624115,-0.3702,2019-07-01
7,2019,"ANTIOQUIA","Fríjol verde",0.704422,0.658178,0.046244,2019-07-01
7,2019,"ANTIOQUIA","Huevo",0.5362269,0.5922726,-0.0560457,2019-07-01
7,2019,"ANTIOQUIA","Lechuga Batavia",1.393125,1.450933,-0.0578080000000001,2019-07-01
7,2019,"ANTIOQUIA","Limón Tahití",0.35084,0.84017,-0.48933,2019-07-01
7,2019,"ANTIOQUIA","Limón común",0.06082,0.24975,-0.18893,2019-07-01
7,2019,"ANTIOQUIA","Limón mandarino",0.177305,0.21568,-0.038375,2019-07-01
7,2019,"ANTIOQUIA","Papa R-12",0.0133,0.05825,-0.04495,2019-07-01
7,2019,"ANTIOQUIA","Papa capira",3.988816,7.209866,-3.22105,2019-07-01
7,2019,"ANTIOQUIA","Papa criolla",0.74629,0.84102,-0.09473,2019-07-01
7,2019,"ANTIOQUIA","Papa nevada",0.31565,0.24165,0.074,2019-07-01
7,2019,"ANTIOQUIA","Papa única",0.00885,0,0.00885,2019-07-01
7,2019,"ANTIOQUIA","Papas negras otras",0.4601,0.1815,0.2786,2019-07-01
7,2019,"ANTIOQUIA","Plátano guineo",0.222202,0.583472,-0.36127,2019-07-01
7,2019,"ANTIOQUIA","Plátano hartón verde",2.899101,4.971361,-2.07226,2019-07-01
7,2019,"ANTIOQUIA","Plátanos otros",0.036804,0.123634,-0.08683,2019-07-01
7,2019,"ANTIOQUIA","Repollo",0.99293,1.17577,-0.18284,2019-07-01
7,2019,"ANTIOQUIA","Tomate Riogrande",0.00775,0,0.00775,2019-07-01
7,2019,"ANTIOQUIA","Tomate chonto",3.525679,3.091916,0.433763,2019-07-01
7,2019,"ANTIOQUIA","Tomate larga vida",0.00166,0.00766,-0.006,2019-07-01
7,2019,"ANTIOQUIA","Tomates otros",0.0059,0.05729,-0.05139,2019-07-01
7,2019,"ANTIOQUIA","Yuca",1.452525,1.21719,0.235335,2019-07-01
7,2019,"ANTIOQUIA","Zanahoria",2.977758,2.448773,0.528985,2019-07-01
7,2021,"ANTIOQUIA","Arroz",0.0355,4.7742,-4.7387,2021-07-01
7,2021,"ANTIOQUIA","Carne de cerdo",0.274402,0.176362,0.09804,2021-07-01
7,2021,"ANTIOQUIA","Carne de res",0.505457,0.509657,-0.00419999999999998,2021-07-01
7,2021,"ANTIOQUIA","Cebolla Cabezona",0.256181,2.98692,-2.730739,2021-07-01
7,2021,"ANTIOQUIA","Cebolla junca",0.610942,0.794987,-0.184045,2021-07-01
7,2021,"ANTIOQUIA","Cilantro",0.258757,0.260475,-0.001718,2021-07-01
7,2021,"ANTIOQUIA","Fríjol",0.170125,0.390125,-0.22,2021-07-01
7,2021,"ANTIOQUIA","Fríjol verde",0.690034,0.707309,-0.0172749999999999,2021-07-01
7,2021,"ANTIOQUIA","Huevo",0.37622802,0.45318402,-0.076956,2021-07-01
7,2021,"ANTIOQUIA","Lechuga Batavia",1.36129,1.282007,0.079283,2021-07-01
7,2021,"ANTIOQUIA","Limón Tahití",0.317232,0.712442,-0.39521,2021-07-01
7,2021,"ANTIOQUIA","Limón común",0.116685,0.24155,-0.124865,2021-07-01
7,2021,"ANTIOQUIA","Limón mandarino",0.28226,0.31074,-0.02848,2021-07-01
7,2021,"ANTIOQUIA","Papa R-12",0.01395,0.56065,-0.5467,2021-07-01
7,2021,"ANTIOQUIA","Papa capira",3.26175,6.56015,-3.2984,2021-07-01
7,2021,"ANTIOQUIA","Papa criolla",1.06729,1.2402,-0.17291,2021-07-01
7,2021,"ANTIOQUIA","Papa nevada",0.4844,0.4012,0.0832,2021-07-01
7,2021,"ANTIOQUIA","Papa única",0.003,0,0.003,2021-07-01
7,2021,"ANTIOQUIA","Papas negras otras",0.4778,0.1049,0.3729,2021-07-01
7,2021,"ANTIOQUIA","Plátano guineo",0.265794,0.50759,-0.241796,2021-07-01
7,2021,"ANTIOQUIA","Plátano hartón verde",4.258755,4.621115,-0.36236,2021-07-01
7,2021,"ANTIOQUIA","Plátanos otros",0.1183,0.28168,-0.16338,2021-07-01
7,2021,"ANTIOQUIA","Repollo",1.178037,1.332432,-0.154395,2021-07-01
7,2021,"ANTIOQUIA","Tomate Riogrande",0.0044,0,0.0044,2021-07-01
7,2021,"ANTIOQUIA","Tomate chonto",3.576113,3.017575,0.558538,2021-07-01
7,2021,"ANTIOQUIA","Tomate larga vida",0.002,0.002,0,2021-07-01
7,2021,"ANTIOQUIA","Tomates otros",0.010518,0.019698,-0.00918,2021-07-01
7,2021,"ANTIOQUIA","Yuca",1.273708,1.216568,0.05714,2021-07-01
7,2021,"ANTIOQUIA","Zanahoria",2.902115,2.66992,0.232195,2021-07-01
7,2022,"ANTIOQUIA","Arroz",0.0195725,4.63375,-4.6141775,2022-07-01
7,2022,"ANTIOQUIA","Carne de cerdo",0.307178,0.143078,0.1641,2022-07-01
7,2022,"ANTIOQUIA","Carne de res",0.369647,0.318887,0.05076,2022-07-01
7,2022,"ANTIOQUIA","Cebolla cabezona blanca",0.12575,1.4687,-1.34295,2022-07-01
7,2022,"ANTIOQUIA","Cebolla cabezona roja",0.157644,0.6645,-0.506856,2022-07-01
7,2022,"ANTIOQUIA","Cebolla junca",0.573544,0.913765,-0.340221,2022-07-01
7,2022,"ANTIOQUIA","Cilantro",0.265367,0.267616,-0.002249,2022-07-01
7,2022,"ANTIOQUIA","Fríjol",0.104045,0.280845,-0.1768,2022-07-01
7,2022,"ANTIOQUIA","Fríjol verde",0.49663,0.48811,0.00852000000000003,2022-07-01
7,2022,"ANTIOQUIA","Huevo",0.23888772,0.42683472,-0.187947,2022-07-01
7,2022,"ANTIOQUIA","Lechuga Batavia",1.233723,1.084343,0.14938,2022-07-01
7,2022,"ANTIOQUIA","Lechuga crespa",0.147191,0.151271,-0.00408,2022-07-01
7,2022,"ANTIOQUIA","Lechugas otras",0.0004,0.00619,-0.00579,2022-07-01
7,2022,"ANTIOQUIA","Limón Tahití",0.276705,0.57829,-0.301585,2022-07-01
7,2022,"ANTIOQUIA","Limón común",0.01895,0.10145,-0.0825,2022-07-01
7,2022,"ANTIOQUIA","Limón mandarino",0.248437,0.313407,-0.06497,2022-07-01
7,2022,"ANTIOQUIA","Papa R-12",0.0362,0.0318,0.0044,2022-07-01
7,2022,"ANTIOQUIA","Papa capira",4.0713,8.86582,-4.79452,2022-07-01
7,2022,"ANTIOQUIA","Papa criolla",1.22747,1.23835,-0.01088,2022-07-01
7,2022,"ANTIOQUIA","Papa nevada",0.52416,0.45566,0.0685000000000001,2022-07-01
7,2022,"ANTIOQUIA","Papas negras otras",0.44495,0.0278,0.41715,2022-07-01
7,2022,"ANTIOQUIA","Plátano guineo",0.350127,0.767022,-0.416895,2022-07-01
7,2022,"ANTIOQUIA","Plátano hartón verde",4.9738,4.55777,0.41603,2022-07-01
7,2022,"ANTIOQUIA","Plátanos otros",0.175363,0.423596,-0.248233,2022-07-01
7,2022,"ANTIOQUIA","Repollo",1.306295,1.235565,0.07073,2022-07-01
7,2022,"ANTIOQUIA","Tomate chonto",3.545605,2.692995,0.85261,2022-07-01
7,2022,"ANTIOQUIA","Tomates otros",0.004875,0.01475,-0.009875,2022-07-01
7,2022,"ANTIOQUIA","Yuca",1.233438,1.249258,-0.0158200000000002,2022-07-01
7,2022,"ANTIOQUIA","Zanahoria",2.766185,2.368865,0.39732,2022-07-01
7,2023,"ANTIOQUIA","Arroz",0.0364375,6.091,-6.0545625,2023-07-01
7,2023,"ANTIOQUIA","Carne de cerdo",0.42493,0.2526,0.17233,2023-07-01
7,2023,"ANTIOQUIA","Carne de res",0.57825,0.53015,0.0480999999999999,2023-07-01
7,2023,"ANTIOQUIA","Cebolla cabezona blanca",0.1486,1.88655,-1.73795,2023-07-01
7,2023,"ANTIOQUIA","Cebolla cabezona roja",0.133435,0.9592,-0.825765,2023-07-01
7,2023,"ANTIOQUIA","Cebolla junca",0.507831,0.753512,-0.245681,2023-07-01
7,2023,"ANTIOQUIA","Cilantro",0.250962,0.250914,0.0000479999999999925,2023-07-01
7,2023,"ANTIOQUIA","Fríjol",0.25395,0.6571,-0.40315,2023-07-01
7,2023,"ANTIOQUIA","Fríjol verde",0.587913,0.594645,-0.00673199999999996,2023-07-01
7,2023,"ANTIOQUIA","Huevo",0.4972236,0.6299934,-0.1327698,2023-07-01
7,2023,"ANTIOQUIA","Lechuga Batavia",1.1054,1.00143,0.10397,2023-07-01
7,2023,"ANTIOQUIA","Lechuga crespa",0.073392,0.074872,-0.00148,2023-07-01
7,2023,"ANTIOQUIA","Lechugas otras",0.00498,0.00972,-0.00474,2023-07-01
7,2023,"ANTIOQUIA","Limón Tahití",0.482545,0.893435,-0.41089,2023-07-01
7,2023,"ANTIOQUIA","Limón común",0.102159,0.198475,-0.096316,2023-07-01
7,2023,"ANTIOQUIA","Limón mandarino",0.26814,0.29769,-0.02955,2023-07-01
